Country_Code,Invader_Species,Role,Email
bosnia_and_herzegovina,d&d_werewolf,attack_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_yuan-ti,attack_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_beholder,defense_role,wasp@avengers.com
bosnia_and_herzegovina,d&d_devil,defense_role,ant.man@avengers.com
bosnia_and_herzegovina,d&d_lich,defense_role,hulk@avengers.com
bosnia_and_herzegovina,d&d_mind_flayer,defense_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_vampire,defense_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_red_dragon,defense_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_hill_giant,defense_role,hawkeye@avengers.com
bosnia_and_herzegovina,d&d_treant,defense_role,hawkeye@avengers.com
bosnia_and_herzegovina,d&d_werewolf,defense_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_yuan-ti,defense_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_beholder,healing_role,wasp@avengers.com
bosnia_and_herzegovina,d&d_devil,healing_role,batman@dc-world.com
bosnia_and_herzegovina,d&d_lich,healing_role,hulk@avengers.com
bosnia_and_herzegovina,d&d_mind_flayer,healing_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_vampire,healing_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_red_dragon,healing_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_hill_giant,healing_role,hawkeye@avengers.com
bosnia_and_herzegovina,d&d_treant,healing_role,hawkeye@avengers.com
bosnia_and_herzegovina,d&d_werewolf,healing_role,capatain.america@avengers.com
bosnia_and_herzegovina,d&d_yuan-ti,healing_role,capatain.america@avengers.com
botswana,Aliens,attack_role,iron.man@avengers.com
botswana,Predators,attack_role,thor@avengers.com
botswana,d&d_beholder,attack_role,hercules@avengers.com
botswana,d&d_devil,attack_role,ant.man@avengers.com
botswana,d&d_lich,attack_role,hulk@avengers.com
botswana,d&d_mind_flayer,attack_role,hercules@avengers.com
botswana,d&d_vampire,attack_role,hercules@avengers.com
botswana,d&d_red_dragon,attack_role,hercules@avengers.com
botswana,d&d_hill_giant,attack_role,hawkeye@avengers.com
botswana,d&d_treant,attack_role,hawkeye@avengers.com
botswana,d&d_werewolf,attack_role,hercules@avengers.com
botswana,d&d_yuan-ti,attack_role,hercules@avengers.com
botswana,d&d_beholder,defense_role,hercules@avengers.com
botswana,d&d_devil,defense_role,ant.man@avengers.com
botswana,d&d_lich,defense_role,hulk@avengers.com
botswana,d&d_mind_flayer,defense_role,hercules@avengers.com
botswana,d&d_vampire,defense_role,hercules@avengers.com
botswana,d&d_red_dragon,defense_role,hercules@avengers.com
botswana,d&d_hill_giant,defense_role,hawkeye@avengers.com
botswana,d&d_treant,defense_role,hawkeye@avengers.com
botswana,d&d_werewolf,defense_role,hercules@avengers.com
botswana,d&d_yuan-ti,defense_role,hercules@avengers.com
botswana,d&d_beholder,healing_role,agent.venom@avengers.com
botswana,d&d_devil,healing_role,batman@dc-world.com
botswana,d&d_lich,healing_role,hulk@avengers.com
botswana,d&d_mind_flayer,healing_role,havok@avengers.com
botswana,d&d_vampire,healing_role,sunspot@avengers.com
botswana,d&d_red_dragon,healing_role,smasher@avengers.com
botswana,d&d_hill_giant,healing_role,hawkeye@avengers.com
botswana,d&d_treant,healing_role,hawkeye@avengers.com
botswana,d&d_werewolf,healing_role,rogue@avengers.com
botswana,d&d_yuan-ti,healing_role,abyss@avengers.com
brazil,Aliens,attack_role,vision@avengers.com
brazil,Predators,attack_role,vision@avengers.com
brazil,d&d_beholder,attack_role,vision@avengers.com
brazil,d&d_devil,attack_role,vision@avengers.com
brazil,d&d_lich,attack_role,vision@avengers.com
brazil,d&d_mind_flayer,attack_role,vision@avengers.com
brazil,d&d_vampire,attack_role,vision@avengers.com
brazil,d&d_red_dragon,attack_role,vision@avengers.com
brazil,d&d_hill_giant,attack_role,vision@avengers.com
brazil,d&d_treant,attack_role,vision@avengers.com
brazil,d&d_werewolf,attack_role,vision@avengers.com
brazil,d&d_yuan-ti,attack_role,vision@avengers.com
brazil,d&d_beholder,defense_role,vision@avengers.com
brazil,d&d_devil,defense_role,vision@avengers.com
brazil,d&d_lich,defense_role,vision@avengers.com
brazil,d&d_mind_flayer,defense_role,vision@avengers.com
brazil,d&d_vampire,defense_role,vision@avengers.com
brazil,d&d_red_dragon,defense_role,vision@avengers.com
brazil,d&d_hill_giant,defense_role,vision@avengers.com
brazil,d&d_treant,defense_role,vision@avengers.com
brazil,d&d_werewolf,defense_role,vision@avengers.com
brazil,d&d_yuan-ti,defense_role,vision@avengers.com
brazil,d&d_beholder,healing_role,agent.venom@avengers.com
brazil,d&d_devil,healing_role,batman@dc-world.com
brazil,d&d_lich,healing_role,hulk@avengers.com
brazil,d&d_mind_flayer,healing_role,havok@avengers.com
brazil,d&d_vampire,healing_role,sunspot@avengers.com
brazil,d&d_red_dragon,healing_role,smasher@avengers.com
brazil,d&d_hill_giant,healing_role,hawkeye@avengers.com
brazil,d&d_treant,healing_role,hawkeye@avengers.com
brazil,d&d_werewolf,healing_role,rogue@avengers.com
brazil,d&d_yuan-ti,healing_role,abyss@avengers.com
brunei,Aliens,attack_role,iron.man@avengers.com
brunei,Predators,attack_role,thor@avengers.com
brunei,d&d_beholder,attack_role,hercules@avengers.com
brunei,d&d_devil,attack_role,ant.man@avengers.com
brunei,d&d_lich,attack_role,hulk@avengers.com
brunei,d&d_mind_flayer,attack_role,hercules@avengers.com
brunei,d&d_vampire,attack_role,hercules@avengers.com
brunei,d&d_red_dragon,attack_role,hercules@avengers.com
brunei,d&d_hill_giant,attack_role,hawkeye@avengers.com
brunei,d&d_treant,attack_role,hawkeye@avengers.com
brunei,d&d_werewolf,attack_role,hercules@avengers.com
brunei,d&d_yuan-ti,attack_role,hercules@avengers.com
brunei,d&d_beholder,defense_role,hercules@avengers.com
brunei,d&d_devil,defense_role,ant.man@avengers.com
brunei,d&d_lich,defense_role,hulk@avengers.com
brunei,d&d_mind_flayer,defense_role,hercules@avengers.com
brunei,d&d_vampire,defense_role,hercules@avengers.com
brunei,d&d_red_dragon,defense_role,hercules@avengers.com
brunei,d&d_hill_giant,defense_role,hawkeye@avengers.com
brunei,d&d_treant,defense_role,hawkeye@avengers.com
brunei,d&d_werewolf,defense_role,hercules@avengers.com
brunei,d&d_yuan-ti,defense_role,hercules@avengers.com
brunei,d&d_beholder,healing_role,agent.venom@avengers.com
brunei,d&d_devil,healing_role,batman@dc-world.com
brunei,d&d_lich,healing_role,hulk@avengers.com
brunei,d&d_mind_flayer,healing_role,havok@avengers.com
brunei,d&d_vampire,healing_role,sunspot@avengers.com
brunei,d&d_red_dragon,healing_role,smasher@avengers.com
brunei,d&d_hill_giant,healing_role,hawkeye@avengers.com
brunei,d&d_treant,healing_role,hawkeye@avengers.com
brunei,d&d_werewolf,healing_role,rogue@avengers.com
brunei,d&d_yuan-ti,healing_role,abyss@avengers.com
bulgaria,Aliens,attack_role,iron.man@avengers.com
bulgaria,Predators,attack_role,thor@avengers.com
bulgaria,d&d_beholder,attack_role,wasp@avengers.com
bulgaria,d&d_devil,attack_role,ant.man@avengers.com
bulgaria,d&d_lich,attack_role,hulk@avengers.com
bulgaria,d&d_mind_flayer,attack_role,capatain.america@avengers.com
bulgaria,d&d_vampire,attack_role,capatain.america@avengers.com
bulgaria,d&d_red_dragon,attack_role,capatain.america@avengers.com
bulgaria,d&d_hill_giant,attack_role,hawkeye@avengers.com
bulgaria,d&d_treant,attack_role,hawkeye@avengers.com
bulgaria,d&d_werewolf,attack_role,capatain.america@avengers.com
bulgaria,d&d_yuan-ti,attack_role,capatain.america@avengers.com
bulgaria,d&d_beholder,defense_role,wasp@avengers.com
bulgaria,d&d_devil,defense_role,ant.man@avengers.com
bulgaria,d&d_lich,defense_role,hulk@avengers.com
bulgaria,d&d_mind_flayer,defense_role,capatain.america@avengers.com
bulgaria,d&d_vampire,defense_role,capatain.america@avengers.com
bulgaria,d&d_red_dragon,defense_role,capatain.america@avengers.com
bulgaria,d&d_hill_giant,defense_role,hawkeye@avengers.com
bulgaria,d&d_treant,defense_role,hawkeye@avengers.com
bulgaria,d&d_werewolf,defense_role,capatain.america@avengers.com
bulgaria,d&d_yuan-ti,defense_role,capatain.america@avengers.com
bulgaria,d&d_beholder,healing_role,wasp@avengers.com
bulgaria,d&d_devil,healing_role,batman@dc-world.com
bulgaria,d&d_lich,healing_role,hulk@avengers.com
bulgaria,d&d_mind_flayer,healing_role,capatain.america@avengers.com
bulgaria,d&d_vampire,healing_role,capatain.america@avengers.com
bulgaria,d&d_red_dragon,healing_role,capatain.america@avengers.com
bulgaria,d&d_hill_giant,healing_role,hawkeye@avengers.com
bulgaria,d&d_treant,healing_role,hawkeye@avengers.com
bulgaria,d&d_werewolf,healing_role,capatain.america@avengers.com
bulgaria,d&d_yuan-ti,healing_role,capatain.america@avengers.com
cambodia,Aliens,attack_role,iron.man@avengers.com
cambodia,Predators,attack_role,thor@avengers.com
cambodia,d&d_beholder,attack_role,hercules@avengers.com
cambodia,d&d_devil,attack_role,ant.man@avengers.com
cambodia,d&d_lich,attack_role,hulk@avengers.com
cambodia,d&d_mind_flayer,attack_role,hercules@avengers.com
cambodia,d&d_vampire,attack_role,hercules@avengers.com
cambodia,d&d_red_dragon,attack_role,hercules@avengers.com
cambodia,d&d_hill_giant,attack_role,hawkeye@avengers.com
cambodia,d&d_treant,attack_role,hawkeye@avengers.com
cambodia,d&d_werewolf,attack_role,hercules@avengers.com
cambodia,d&d_yuan-ti,attack_role,hercules@avengers.com
cambodia,d&d_beholder,defense_role,hercules@avengers.com
cambodia,d&d_devil,defense_role,ant.man@avengers.com
cambodia,d&d_lich,defense_role,hulk@avengers.com
cambodia,d&d_mind_flayer,defense_role,hercules@avengers.com
cambodia,d&d_vampire,defense_role,hercules@avengers.com
cambodia,d&d_red_dragon,defense_role,hercules@avengers.com
cambodia,d&d_hill_giant,defense_role,hawkeye@avengers.com
cambodia,d&d_treant,defense_role,hawkeye@avengers.com
cambodia,d&d_werewolf,defense_role,hercules@avengers.com
cambodia,d&d_yuan-ti,defense_role,hercules@avengers.com
cambodia,d&d_beholder,healing_role,agent.venom@avengers.com
cambodia,d&d_devil,healing_role,batman@dc-world.com
cambodia,d&d_lich,healing_role,hulk@avengers.com
cambodia,d&d_mind_flayer,healing_role,havok@avengers.com
cambodia,d&d_vampire,healing_role,sunspot@avengers.com
cambodia,d&d_red_dragon,healing_role,smasher@avengers.com
cambodia,d&d_hill_giant,healing_role,hawkeye@avengers.com
cambodia,d&d_treant,healing_role,hawkeye@avengers.com
cambodia,d&d_werewolf,healing_role,rogue@avengers.com
cambodia,d&d_yuan-ti,healing_role,abyss@avengers.com
canada,Aliens,attack_role,black.widow@avengers.com
canada,Predators,attack_role,black.widow@avengers.com
canada,d&d_beholder,attack_role,black.widow@avengers.com
canada,d&d_devil,attack_role,black.widow@avengers.com
canada,d&d_lich,attack_role,black.widow@avengers.com
canada,d&d_mind_flayer,attack_role,black.widow@avengers.com
canada,d&d_vampire,attack_role,black.widow@avengers.com
canada,d&d_red_dragon,attack_role,black.widow@avengers.com
canada,d&d_hill_giant,attack_role,black.widow@avengers.com
canada,d&d_treant,attack_role,black.widow@avengers.com
canada,d&d_werewolf,attack_role,black.widow@avengers.com
canada,d&d_yuan-ti,attack_role,black.widow@avengers.com
canada,d&d_beholder,defense_role,black.widow@avengers.com
canada,d&d_devil,defense_role,black.widow@avengers.com
canada,d&d_lich,defense_role,black.widow@avengers.com
canada,d&d_mind_flayer,defense_role,black.widow@avengers.com
canada,d&d_vampire,defense_role,black.widow@avengers.com
canada,d&d_red_dragon,defense_role,black.widow@avengers.com
canada,d&d_hill_giant,defense_role,black.widow@avengers.com
canada,d&d_treant,defense_role,black.widow@avengers.com
canada,d&d_werewolf,defense_role,black.widow@avengers.com
canada,d&d_yuan-ti,defense_role,black.widow@avengers.com
canada,d&d_beholder,healing_role,agent.venom@avengers.com
canada,d&d_devil,healing_role,batman@dc-world.com
canada,d&d_lich,healing_role,hulk@avengers.com
canada,d&d_mind_flayer,healing_role,havok@avengers.com
canada,d&d_vampire,healing_role,sunspot@avengers.com
canada,d&d_red_dragon,healing_role,smasher@avengers.com
canada,d&d_hill_giant,healing_role,hawkeye@avengers.com
canada,d&d_treant,healing_role,hawkeye@avengers.com
canada,d&d_werewolf,healing_role,rogue@avengers.com
canada,d&d_yuan-ti,healing_role,abyss@avengers.com
cayman_islands,Aliens,attack_role,star.brand@avengers.com
cayman_islands,Predators,attack_role,star.brand@avengers.com
cayman_islands,d&d_beholder,attack_role,star.brand@avengers.com
cayman_islands,d&d_devil,attack_role,shang-chi@avengers.com
cayman_islands,d&d_lich,attack_role,sentry@avengers.com
cayman_islands,d&d_mind_flayer,attack_role,star.brand@avengers.com
cayman_islands,d&d_vampire,attack_role,star.brand@avengers.com
cayman_islands,d&d_red_dragon,attack_role,star.brand@avengers.com
cayman_islands,d&d_hill_giant,attack_role,wolverine@avengers.com
cayman_islands,d&d_treant,attack_role,wolverine@avengers.com
cayman_islands,d&d_werewolf,attack_role,star.brand@avengers.com
cayman_islands,d&d_yuan-ti,attack_role,star.brand@avengers.com
cayman_islands,d&d_beholder,defense_role,star.brand@avengers.com
cayman_islands,d&d_devil,defense_role,shang-chi@avengers.com
cayman_islands,d&d_lich,defense_role,sentry@avengers.com
cayman_islands,d&d_mind_flayer,defense_role,star.brand@avengers.com
cayman_islands,d&d_vampire,defense_role,star.brand@avengers.com
cayman_islands,d&d_red_dragon,defense_role,star.brand@avengers.com
cayman_islands,d&d_hill_giant,defense_role,wolverine@avengers.com
cayman_islands,d&d_treant,defense_role,wolverine@avengers.com
cayman_islands,d&d_werewolf,defense_role,star.brand@avengers.com
cayman_islands,d&d_yuan-ti,defense_role,star.brand@avengers.com
cayman_islands,d&d_beholder,healing_role,agent.venom@avengers.com
cayman_islands,d&d_devil,healing_role,batman@dc-world.com
cayman_islands,d&d_lich,healing_role,hulk@avengers.com
cayman_islands,d&d_mind_flayer,healing_role,havok@avengers.com
cayman_islands,d&d_vampire,healing_role,sunspot@avengers.com
cayman_islands,d&d_red_dragon,healing_role,smasher@avengers.com
cayman_islands,d&d_hill_giant,healing_role,hawkeye@avengers.com
cayman_islands,d&d_treant,healing_role,hawkeye@avengers.com
cayman_islands,d&d_werewolf,healing_role,rogue@avengers.com
cayman_islands,d&d_yuan-ti,healing_role,abyss@avengers.com
chile,Aliens,attack_role,nova@avengers.com
chile,Predators,attack_role,nova@avengers.com
chile,d&d_beholder,attack_role,nova@avengers.com
chile,d&d_devil,attack_role,nova@avengers.com
chile,d&d_lich,attack_role,nova@avengers.com
chile,d&d_mind_flayer,attack_role,nova@avengers.com
chile,d&d_vampire,attack_role,nova@avengers.com
chile,d&d_red_dragon,attack_role,nova@avengers.com
chile,d&d_hill_giant,attack_role,nova@avengers.com
chile,d&d_treant,attack_role,nova@avengers.com
chile,d&d_werewolf,attack_role,nova@avengers.com
chile,d&d_yuan-ti,attack_role,nova@avengers.com
chile,d&d_beholder,defense_role,nova@avengers.com
chile,d&d_devil,defense_role,nova@avengers.com
chile,d&d_lich,defense_role,nova@avengers.com
chile,d&d_mind_flayer,defense_role,nova@avengers.com
chile,d&d_vampire,defense_role,nova@avengers.com
chile,d&d_red_dragon,defense_role,nova@avengers.com
chile,d&d_hill_giant,defense_role,nova@avengers.com
chile,d&d_treant,defense_role,nova@avengers.com
chile,d&d_werewolf,defense_role,nova@avengers.com
chile,d&d_yuan-ti,defense_role,nova@avengers.com
chile,d&d_beholder,healing_role,agent.venom@avengers.com
chile,d&d_devil,healing_role,batman@dc-world.com
chile,d&d_lich,healing_role,hulk@avengers.com
chile,d&d_mind_flayer,healing_role,havok@avengers.com
chile,d&d_vampire,healing_role,sunspot@avengers.com
chile,d&d_red_dragon,healing_role,smasher@avengers.com
chile,d&d_hill_giant,healing_role,hawkeye@avengers.com
chile,d&d_treant,healing_role,hawkeye@avengers.com
chile,d&d_werewolf,healing_role,rogue@avengers.com
chile,d&d_yuan-ti,healing_role,abyss@avengers.com
china,Aliens,attack_role,iron.man@avengers.com
china,Predators,attack_role,thor@avengers.com
china,d&d_beholder,attack_role,hercules@avengers.com
china,d&d_devil,attack_role,ant.man@avengers.com
china,d&d_lich,attack_role,hulk@avengers.com
china,d&d_mind_flayer,attack_role,hercules@avengers.com
china,d&d_vampire,attack_role,hercules@avengers.com
china,d&d_red_dragon,attack_role,hercules@avengers.com
china,d&d_hill_giant,attack_role,hawkeye@avengers.com
china,d&d_treant,attack_role,hawkeye@avengers.com
china,d&d_werewolf,attack_role,hercules@avengers.com
china,d&d_yuan-ti,attack_role,hercules@avengers.com
china,d&d_beholder,defense_role,hercules@avengers.com
china,d&d_devil,defense_role,ant.man@avengers.com
china,d&d_lich,defense_role,hulk@avengers.com
china,d&d_mind_flayer,defense_role,hercules@avengers.com
china,d&d_vampire,defense_role,hercules@avengers.com
china,d&d_red_dragon,defense_role,hercules@avengers.com
china,d&d_hill_giant,defense_role,hawkeye@avengers.com
china,d&d_treant,defense_role,hawkeye@avengers.com
china,d&d_werewolf,defense_role,hercules@avengers.com
china,d&d_yuan-ti,defense_role,hercules@avengers.com
china,d&d_beholder,healing_role,agent.venom@avengers.com
china,d&d_devil,healing_role,batman@dc-world.com
china,d&d_lich,healing_role,hulk@avengers.com
china,d&d_mind_flayer,healing_role,havok@avengers.com
china,d&d_vampire,healing_role,sunspot@avengers.com
china,d&d_red_dragon,healing_role,smasher@avengers.com
china,d&d_hill_giant,healing_role,hawkeye@avengers.com
china,d&d_treant,healing_role,hawkeye@avengers.com
china,d&d_werewolf,healing_role,rogue@avengers.com
china,d&d_yuan-ti,healing_role,abyss@avengers.com
colombia,Aliens,attack_role,spider.man@avengers.com
colombia,Predators,attack_role,spider.man@avengers.com
colombia,d&d_beholder,attack_role,spider.man@avengers.com
colombia,d&d_devil,attack_role,spider.man@avengers.com
colombia,d&d_lich,attack_role,spider.man@avengers.com
